0->,Freq:100MHz,,dBm:10,,Reading:6.9603dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:2.9241,,Result:Pass,,TestTime:3329ms
1->,Freq:150MHz,,dBm:10,,Reading:6.8515dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.0196,,Result:Pass,,TestTime:3324ms
2->,Freq:200MHz,,dBm:10,,Reading:6.8566dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:2.9737,,Result:Pass,,TestTime:3330ms
3->,Freq:250MHz,,dBm:10,,Reading:6.8385dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:2.9916,,Result:Pass,,TestTime:3325ms
4->,Freq:300MHz,,dBm:10,,Reading:6.7634dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.0368,,Result:Pass,,TestTime:3335ms
5->,Freq:350MHz,,dBm:10,,Reading:6.7992dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:2.9510,,Result:Pass,,TestTime:3303ms
6->,Freq:400MHz,,dBm:10,,Reading:6.6415dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.1286,,Result:Pass,,TestTime:3306ms
7->,Freq:450MHz,,dBm:10,,Reading:6.7499dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:2.9705,,Result:Pass,,TestTime:3333ms
8->,Freq:500MHz,,dBm:10,,Reading:6.6361dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.1440,,Result:Pass,,TestTime:3323ms
9->,Freq:550MHz,,dBm:10,,Reading:6.6182dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.1420,,Result:Pass,,TestTime:3335ms
10->,Freq:600MHz,,dBm:10,,Reading:6.6090dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.1512,,Result:Pass,,TestTime:3341ms
11->,Freq:650MHz,,dBm:10,,Reading:6.5448dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.1752,,Result:Pass,,TestTime:3334ms
12->,Freq:700MHz,,dBm:10,,Reading:6.5283dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.2318,,Result:Pass,,TestTime:3326ms
13->,Freq:750MHz,,dBm:10,,Reading:6.4979dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.2723,,Result:Pass,,TestTime:3333ms
14->,Freq:800MHz,,dBm:10,,Reading:6.4974dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.2125,,Result:Pass,,TestTime:3331ms
15->,Freq:850MHz,,dBm:10,,Reading:6.4545dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3356,,Result:Pass,,TestTime:3330ms
16->,Freq:900MHz,,dBm:10,,Reading:6.4516dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.2783,,Result:Pass,,TestTime:3318ms
17->,Freq:950MHz,,dBm:10,,Reading:6.4530dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3370,,Result:Pass,,TestTime:3398ms
18->,Freq:1000MHz,,dBm:10,,Reading:6.3957dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3443,,Result:Pass,,TestTime:3334ms
19->,Freq:1050MHz,,dBm:10,,Reading:6.4082dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3919,,Result:Pass,,TestTime:3336ms
20->,Freq:1100MHz,,dBm:10,,Reading:6.3099dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3899,,Result:Pass,,TestTime:3333ms
21->,Freq:1150MHz,,dBm:10,,Reading:6.3685dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3817,,Result:Pass,,TestTime:3344ms
22->,Freq:1200MHz,,dBm:10,,Reading:6.3391dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.4204,,Result:Pass,,TestTime:3333ms
23->,Freq:1250MHz,,dBm:10,,Reading:6.2958dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3844,,Result:Pass,,TestTime:3309ms
24->,Freq:1300MHz,,dBm:10,,Reading:6.3313dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3986,,Result:Pass,,TestTime:3317ms
25->,Freq:1350MHz,,dBm:10,,Reading:6.2460dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3741,,Result:Pass,,TestTime:3335ms
26->,Freq:1400MHz,,dBm:10,,Reading:6.3339dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3662,,Result:Pass,,TestTime:3327ms
27->,Freq:1450MHz,,dBm:10,,Reading:6.2532dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3667,,Result:Pass,,TestTime:3345ms
28->,Freq:1500MHz,,dBm:10,,Reading:6.2416dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3883,,Result:Pass,,TestTime:3340ms
29->,Freq:1550MHz,,dBm:10,,Reading:6.3156dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.3640,,Result:Pass,,TestTime:3337ms
