0->,Freq:400MHz,,dBm:10,,Reading:9.3849dB,,LowLimit:0,,HighLimit:0.906,,CableLoss:0.3899,,Result:Pass,,TestTime:3324ms
1->,Freq:450MHz,,dBm:10,,Reading:9.4264dB,,LowLimit:0,,HighLimit:0.906,,CableLoss:0.2946,,Result:Pass,,TestTime:3311ms
2->,Freq:500MHz,,dBm:10,,Reading:9.3657dB,,LowLimit:0,,HighLimit:0.906,,CableLoss:0.4152,,Result:Pass,,TestTime:3318ms
3->,Freq:550MHz,,dBm:10,,Reading:9.3284dB,,LowLimit:0.0125,,HighLimit:1.0125,,CableLoss:0.4321,,Result:Pass,,TestTime:3317ms
4->,Freq:600MHz,,dBm:10,,Reading:9.3419dB,,LowLimit:0.0125,,HighLimit:1.0125,,CableLoss:0.4187,,Result:Pass,,TestTime:3352ms
5->,Freq:650MHz,,dBm:10,,Reading:9.2396dB,,LowLimit:0.0125,,HighLimit:1.0125,,CableLoss:0.4805,,Result:Pass,,TestTime:3331ms
6->,Freq:700MHz,,dBm:10,,Reading:9.2908dB,,LowLimit:0.0125,,HighLimit:1.0125,,CableLoss:0.4698,,Result:Pass,,TestTime:3319ms
7->,Freq:750MHz,,dBm:10,,Reading:9.2794dB,,LowLimit:0.0125,,HighLimit:1.0125,,CableLoss:0.4910,,Result:Pass,,TestTime:3333ms
8->,Freq:800MHz,,dBm:10,,Reading:9.2566dB,,LowLimit:0.0125,,HighLimit:1.0125,,CableLoss:0.4539,,Result:Pass,,TestTime:3348ms
9->,Freq:850MHz,,dBm:10,,Reading:9.1406dB,,LowLimit:0.0125,,HighLimit:1.0125,,CableLoss:0.6498,,Result:Pass,,TestTime:3331ms
10->,Freq:900MHz,,dBm:10,,Reading:9.2728dB,,LowLimit:0.0125,,HighLimit:1.0125,,CableLoss:0.4574,,Result:Pass,,TestTime:3346ms
11->,Freq:950MHz,,dBm:10,,Reading:9.1491dB,,LowLimit:0.0125,,HighLimit:1.0125,,CableLoss:0.6414,,Result:Pass,,TestTime:3330ms
12->,Freq:1000MHz,,dBm:10,,Reading:9.2014dB,,LowLimit:0.0125,,HighLimit:1.0125,,CableLoss:0.5387,,Result:Pass,,TestTime:3344ms
13->,Freq:1050MHz,,dBm:10,,Reading:9.2176dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.5825,,Result:Pass,,TestTime:3302ms
14->,Freq:1100MHz,,dBm:10,,Reading:9.1144dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.5857,,Result:Pass,,TestTime:3346ms
15->,Freq:1150MHz,,dBm:10,,Reading:9.1675dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.5829,,Result:Pass,,TestTime:3321ms
16->,Freq:1200MHz,,dBm:10,,Reading:9.1610dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.5993,,Result:Pass,,TestTime:3335ms
17->,Freq:1250MHz,,dBm:10,,Reading:9.0394dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.6410,,Result:Pass,,TestTime:3341ms
18->,Freq:1300MHz,,dBm:10,,Reading:9.0933dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.6370,,Result:Pass,,TestTime:3322ms
19->,Freq:1350MHz,,dBm:10,,Reading:9.0034dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.6167,,Result:Pass,,TestTime:3330ms
20->,Freq:1400MHz,,dBm:10,,Reading:9.0386dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.6616,,Result:Pass,,TestTime:3357ms
21->,Freq:1450MHz,,dBm:10,,Reading:8.9753dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.6446,,Result:Pass,,TestTime:3338ms
22->,Freq:1500MHz,,dBm:10,,Reading:8.9545dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.6755,,Result:Pass,,TestTime:3341ms
23->,Freq:1550MHz,,dBm:10,,Reading:8.9569dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.7232,,Result:Pass,,TestTime:3328ms
24->,Freq:1600MHz,,dBm:10,,Reading:8.9344dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.7359,,Result:Pass,,TestTime:3325ms
25->,Freq:1650MHz,,dBm:10,,Reading:8.9360dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.7239,,Result:Pass,,TestTime:3334ms
26->,Freq:1700MHz,,dBm:10,,Reading:8.9172dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.7029,,Result:Pass,,TestTime:3329ms
27->,Freq:1750MHz,,dBm:10,,Reading:8.8119dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.8482,,Result:Pass,,TestTime:3373ms
28->,Freq:1800MHz,,dBm:10,,Reading:8.8311dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.6890,,Result:Pass,,TestTime:3315ms
29->,Freq:1850MHz,,dBm:10,,Reading:8.6241dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.9360,,Result:Pass,,TestTime:3344ms
30->,Freq:1900MHz,,dBm:10,,Reading:8.7861dB,,LowLimit:0.2257,,HighLimit:1.2257,,CableLoss:0.7138,,Result:Pass,,TestTime:3344ms
