0->,Freq:500MHz,,dBm:10,,Reading:9.2777dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0565,,Result:Pass,,TestTime:3318ms
1->,Freq:550MHz,,dBm:10,,Reading:9.2032dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.1275,,Result:Pass,,TestTime:3303ms
2->,Freq:600MHz,,dBm:10,,Reading:9.2045dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0759,,Result:Pass,,TestTime:3289ms
3->,Freq:650MHz,,dBm:10,,Reading:9.1728dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0874,,Result:Pass,,TestTime:3289ms
4->,Freq:700MHz,,dBm:10,,Reading:9.1666dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0337,,Result:Pass,,TestTime:3294ms
5->,Freq:750MHz,,dBm:10,,Reading:9.1200dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0801,,Result:Pass,,TestTime:3282ms
6->,Freq:800MHz,,dBm:10,,Reading:9.1214dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0686,,Result:Pass,,TestTime:3331ms
7->,Freq:850MHz,,dBm:10,,Reading:9.0421dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0879,,Result:Pass,,TestTime:3312ms
8->,Freq:900MHz,,dBm:10,,Reading:9.1047dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0752,,Result:Pass,,TestTime:3289ms
9->,Freq:950MHz,,dBm:10,,Reading:8.9897dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.1404,,Result:Pass,,TestTime:3326ms
10->,Freq:1000MHz,,dBm:10,,Reading:9.0436dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0067,,Result:Pass,,TestTime:3292ms
11->,Freq:1050MHz,,dBm:10,,Reading:8.9796dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.1403,,Result:Pass,,TestTime:3293ms
12->,Freq:1100MHz,,dBm:10,,Reading:9.0023dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0683,,Result:Pass,,TestTime:3306ms
13->,Freq:1150MHz,,dBm:10,,Reading:8.9208dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0691,,Result:Pass,,TestTime:3320ms
14->,Freq:1200MHz,,dBm:10,,Reading:8.8986dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.1516,,Result:Pass,,TestTime:4085ms
15->,Freq:1250MHz,,dBm:10,,Reading:8.8726dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0974,,Result:Pass,,TestTime:3285ms
16->,Freq:1300MHz,,dBm:10,,Reading:8.8246dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.1158,,Result:Pass,,TestTime:3312ms
17->,Freq:1350MHz,,dBm:10,,Reading:8.8349dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.0752,,Result:Pass,,TestTime:3337ms
18->,Freq:1400MHz,,dBm:10,,Reading:8.8229dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.1075,,Result:Pass,,TestTime:3276ms
19->,Freq:1450MHz,,dBm:10,,Reading:8.7716dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.1083,,Result:Pass,,TestTime:3303ms
20->,Freq:1500MHz,,dBm:10,,Reading:8.7593dB,,LowLimit:0,,HighLimit:0.3,,CableLoss:0.1008,,Result:Pass,,TestTime:3281ms
