0->,Freq:100MHz,,dBm:10,,Reading:6.0903dB,,LowLimit:3.1,,HighLimit:4.1,,CableLoss:3.7945,,Result:Pass,,TestTime:3294ms
1->,Freq:150MHz,,dBm:10,,Reading:6.2356dB,,LowLimit:3.1,,HighLimit:4.1,,CableLoss:3.6355,,Result:Pass,,TestTime:3277ms
2->,Freq:200MHz,,dBm:10,,Reading:6.1974dB,,LowLimit:3.1,,HighLimit:4.1,,CableLoss:3.6329,,Result:Pass,,TestTime:3302ms
3->,Freq:250MHz,,dBm:10,,Reading:6.1453dB,,LowLimit:3.1,,HighLimit:4.1,,CableLoss:3.6850,,Result:Pass,,TestTime:3324ms
4->,Freq:300MHz,,dBm:10,,Reading:6.3460dB,,LowLimit:3.1,,HighLimit:4.1,,CableLoss:3.4541,,Result:Pass,,TestTime:3283ms
5->,Freq:350MHz,,dBm:10,,Reading:6.0454dB,,LowLimit:3.1,,HighLimit:4.1,,CableLoss:3.7046,,Result:Pass,,TestTime:3283ms
6->,Freq:400MHz,,dBm:10,,Reading:6.4356dB,,LowLimit:3.1,,HighLimit:4.1,,CableLoss:3.3345,,Result:Pass,,TestTime:3329ms
7->,Freq:450MHz,,dBm:10,,Reading:6.1285dB,,LowLimit:3.1,,HighLimit:4.1,,CableLoss:3.5918,,Result:Pass,,TestTime:3302ms
8->,Freq:500MHz,,dBm:10,,Reading:6.3067dB,,LowLimit:3.1,,HighLimit:4.1,,CableLoss:3.4736,,Result:Pass,,TestTime:3322ms
9->,Freq:550MHz,,dBm:10,,Reading:6.1846dB,,LowLimit:3.08,,HighLimit:4.08,,CableLoss:3.5755,,Result:Pass,,TestTime:3321ms
10->,Freq:600MHz,,dBm:10,,Reading:6.3128dB,,LowLimit:3.08,,HighLimit:4.08,,CableLoss:3.4474,,Result:Pass,,TestTime:3292ms
11->,Freq:650MHz,,dBm:10,,Reading:6.0330dB,,LowLimit:3.08,,HighLimit:4.08,,CableLoss:3.6870,,Result:Pass,,TestTime:3320ms
12->,Freq:700MHz,,dBm:10,,Reading:6.1312dB,,LowLimit:3.08,,HighLimit:4.08,,CableLoss:3.6291,,Result:Pass,,TestTime:3300ms
13->,Freq:750MHz,,dBm:10,,Reading:6.0777dB,,LowLimit:3.08,,HighLimit:4.08,,CableLoss:3.6925,,Result:Pass,,TestTime:3330ms
14->,Freq:800MHz,,dBm:10,,Reading:6.0972dB,,LowLimit:3.08,,HighLimit:4.08,,CableLoss:3.6132,,Result:Pass,,TestTime:3305ms
15->,Freq:850MHz,,dBm:10,,Reading:5.8770dB,,LowLimit:3.08,,HighLimit:4.08,,CableLoss:3.9131,,Result:Pass,,TestTime:3313ms
16->,Freq:900MHz,,dBm:10,,Reading:6.2479dB,,LowLimit:3.08,,HighLimit:4.08,,CableLoss:3.4823,,Result:Pass,,TestTime:3292ms
17->,Freq:950MHz,,dBm:10,,Reading:5.8384dB,,LowLimit:3.08,,HighLimit:4.08,,CableLoss:3.9516,,Result:Pass,,TestTime:3289ms
18->,Freq:1000MHz,,dBm:10,,Reading:6.2244dB,,LowLimit:3.08,,HighLimit:4.08,,CableLoss:3.5158,,Result:Pass,,TestTime:3315ms
19->,Freq:1050MHz,,dBm:10,,Reading:5.8876dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.9122,,Result:Pass,,TestTime:3322ms
20->,Freq:1100MHz,,dBm:10,,Reading:6.2911dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.4090,,Result:Pass,,TestTime:3271ms
21->,Freq:1150MHz,,dBm:10,,Reading:5.9537dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.7964,,Result:Pass,,TestTime:3326ms
22->,Freq:1200MHz,,dBm:10,,Reading:6.2868dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.4732,,Result:Pass,,TestTime:3305ms
23->,Freq:1250MHz,,dBm:10,,Reading:6.0347dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.6450,,Result:Pass,,TestTime:3290ms
24->,Freq:1300MHz,,dBm:10,,Reading:6.1941dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.5358,,Result:Pass,,TestTime:3317ms
25->,Freq:1350MHz,,dBm:10,,Reading:6.3021dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.3178,,Result:Pass,,TestTime:3261ms
26->,Freq:1400MHz,,dBm:10,,Reading:6.0857dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.6144,,Result:Pass,,TestTime:3301ms
27->,Freq:1450MHz,,dBm:10,,Reading:6.3096dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.3105,,Result:Pass,,TestTime:3306ms
28->,Freq:1500MHz,,dBm:10,,Reading:6.1488dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.4812,,Result:Pass,,TestTime:3314ms
29->,Freq:1550MHz,,dBm:10,,Reading:6.1810dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.4989,,Result:Pass,,TestTime:3336ms
30->,Freq:1600MHz,,dBm:10,,Reading:6.1738dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.4963,,Result:Pass,,TestTime:3273ms
31->,Freq:1650MHz,,dBm:10,,Reading:6.1405dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.5196,,Result:Pass,,TestTime:3313ms
32->,Freq:1700MHz,,dBm:10,,Reading:6.1674dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.4526,,Result:Pass,,TestTime:3271ms
33->,Freq:1750MHz,,dBm:10,,Reading:5.9370dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.7229,,Result:Pass,,TestTime:3288ms
34->,Freq:1800MHz,,dBm:10,,Reading:6.0910dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.4288,,Result:Pass,,TestTime:3298ms
35->,Freq:1850MHz,,dBm:10,,Reading:5.9078dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.6523,,Result:Pass,,TestTime:3331ms
36->,Freq:1900MHz,,dBm:10,,Reading:5.8298dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.6703,,Result:Pass,,TestTime:3319ms
37->,Freq:1950MHz,,dBm:10,,Reading:6.0710dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.4592,,Result:Pass,,TestTime:3299ms
38->,Freq:2000MHz,,dBm:10,,Reading:5.9363dB,,LowLimit:3.05,,HighLimit:4.05,,CableLoss:3.6935,,Result:Pass,,TestTime:3311ms
39->,Freq:2050MHz,,dBm:10,,Reading:6.0809dB,,LowLimit:3.25,,HighLimit:4.25,,CableLoss:3.5389,,Result:Pass,,TestTime:3319ms
40->,Freq:2100MHz,,dBm:10,,Reading:5.9295dB,,LowLimit:3.25,,HighLimit:4.25,,CableLoss:3.6306,,Result:Pass,,TestTime:3312ms
41->,Freq:2150MHz,,dBm:10,,Reading:6.0184dB,,LowLimit:3.25,,HighLimit:4.25,,CableLoss:3.5413,,Result:Pass,,TestTime:3302ms
42->,Freq:2200MHz,,dBm:10,,Reading:5.8128dB,,LowLimit:3.25,,HighLimit:4.25,,CableLoss:3.6777,,Result:Pass,,TestTime:3308ms
43->,Freq:2250MHz,,dBm:10,,Reading:5.8929dB,,LowLimit:3.25,,HighLimit:4.25,,CableLoss:3.5274,,Result:Pass,,TestTime:3316ms
44->,Freq:2300MHz,,dBm:10,,Reading:5.8682dB,,LowLimit:3.25,,HighLimit:4.25,,CableLoss:3.7019,,Result:Pass,,TestTime:3275ms
45->,Freq:2350MHz,,dBm:10,,Reading:5.8694dB,,LowLimit:3.25,,HighLimit:4.25,,CableLoss:3.6407,,Result:Pass,,TestTime:3314ms
46->,Freq:2400MHz,,dBm:10,,Reading:5.8221dB,,LowLimit:3.25,,HighLimit:4.25,,CableLoss:3.7080,,Result:Pass,,TestTime:3294ms
47->,Freq:2450MHz,,dBm:10,,Reading:5.7380dB,,LowLimit:3.25,,HighLimit:4.25,,CableLoss:3.7921,,Result:Pass,,TestTime:3294ms
48->,Freq:2500MHz,,dBm:10,,Reading:5.7329dB,,LowLimit:3.25,,HighLimit:4.25,,CableLoss:3.7470,,Result:Pass,,TestTime:3301ms
