0->,Freq:1000MHz,,dBm:10,,Reading:5.3281dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.7265,,Result:Pass,,TestTime:3291ms
1->,Freq:1100MHz,,dBm:10,,Reading:5.4768dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.5942,,Result:Pass,,TestTime:3246ms
2->,Freq:1200MHz,,dBm:10,,Reading:5.1821dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.8584,,Result:Pass,,TestTime:3246ms
3->,Freq:1300MHz,,dBm:10,,Reading:5.4305dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.5096,,Result:Pass,,TestTime:3294ms
4->,Freq:1400MHz,,dBm:10,,Reading:5.2837dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.6462,,Result:Pass,,TestTime:3299ms
5->,Freq:1500MHz,,dBm:10,,Reading:5.3355dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.5248,,Result:Pass,,TestTime:3284ms
6->,Freq:1600MHz,,dBm:10,,Reading:5.2141dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.5761,,Result:Pass,,TestTime:3265ms
7->,Freq:1700MHz,,dBm:10,,Reading:5.2145dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.5355,,Result:Pass,,TestTime:3258ms
8->,Freq:1800MHz,,dBm:10,,Reading:5.0669dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.6128,,Result:Pass,,TestTime:3289ms
9->,Freq:1900MHz,,dBm:10,,Reading:5.0335dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.6960,,Result:Pass,,TestTime:3292ms
10->,Freq:2000MHz,,dBm:10,,Reading:5.0672dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.4131,,Result:Pass,,TestTime:3291ms
11->,Freq:2100MHz,,dBm:10,,Reading:4.9508dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.6092,,Result:Pass,,TestTime:3270ms
12->,Freq:2200MHz,,dBm:10,,Reading:4.9421dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.6382,,Result:Pass,,TestTime:3311ms
13->,Freq:2300MHz,,dBm:10,,Reading:4.8750dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.5851,,Result:Pass,,TestTime:3258ms
14->,Freq:2400MHz,,dBm:10,,Reading:4.7971dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.6630,,Result:Pass,,TestTime:3296ms
15->,Freq:2500MHz,,dBm:10,,Reading:4.6757dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.7645,,Result:Pass,,TestTime:3268ms
16->,Freq:2600MHz,,dBm:10,,Reading:4.6049dB,,LowLimit:-9999,,HighLimit:9999,,CableLoss:3.7952,,Result:Pass,,TestTime:3295ms
