0->,Freq:200MHz,,dBm:10,,Reading:2.9594dB,,LowLimit:5.87,,HighLimit:6.87,,CableLoss:6.8758,,Result:Fail,,TestTime:3291ms
1->,Freq:250MHz,,dBm:10,,Reading:3.5734dB,,LowLimit:5.87,,HighLimit:6.87,,CableLoss:6.2579,,Result:Pass,,TestTime:3288ms
2->,Freq:300MHz,,dBm:10,,Reading:3.5792dB,,LowLimit:5.87,,HighLimit:6.87,,CableLoss:6.2215,,Result:Pass,,TestTime:3263ms
3->,Freq:350MHz,,dBm:10,,Reading:3.5433dB,,LowLimit:5.87,,HighLimit:6.87,,CableLoss:6.2065,,Result:Pass,,TestTime:3282ms
4->,Freq:400MHz,,dBm:10,,Reading:3.5599dB,,LowLimit:5.87,,HighLimit:6.87,,CableLoss:6.2100,,Result:Pass,,TestTime:3282ms
5->,Freq:450MHz,,dBm:10,,Reading:3.3198dB,,LowLimit:5.87,,HighLimit:6.87,,CableLoss:6.4005,,Result:Pass,,TestTime:3308ms
6->,Freq:500MHz,,dBm:10,,Reading:3.3964dB,,LowLimit:5.87,,HighLimit:6.87,,CableLoss:6.3839,,Result:Pass,,TestTime:3299ms
7->,Freq:550MHz,,dBm:10,,Reading:3.3371dB,,LowLimit:5.92,,HighLimit:6.92,,CableLoss:6.4232,,Result:Pass,,TestTime:3299ms
8->,Freq:600MHz,,dBm:10,,Reading:3.4038dB,,LowLimit:5.92,,HighLimit:6.92,,CableLoss:6.3563,,Result:Pass,,TestTime:3266ms
9->,Freq:650MHz,,dBm:10,,Reading:3.3978dB,,LowLimit:5.92,,HighLimit:6.92,,CableLoss:6.3226,,Result:Pass,,TestTime:3253ms
10->,Freq:700MHz,,dBm:10,,Reading:3.4454dB,,LowLimit:5.92,,HighLimit:6.92,,CableLoss:6.3149,,Result:Pass,,TestTime:3253ms
11->,Freq:750MHz,,dBm:10,,Reading:3.4113dB,,LowLimit:5.92,,HighLimit:6.92,,CableLoss:6.3589,,Result:Pass,,TestTime:3301ms
12->,Freq:800MHz,,dBm:10,,Reading:3.4008dB,,LowLimit:5.92,,HighLimit:6.92,,CableLoss:6.3096,,Result:Pass,,TestTime:3326ms
13->,Freq:850MHz,,dBm:10,,Reading:3.3605dB,,LowLimit:5.92,,HighLimit:6.92,,CableLoss:6.4301,,Result:Pass,,TestTime:3292ms
14->,Freq:900MHz,,dBm:10,,Reading:3.4184dB,,LowLimit:5.92,,HighLimit:6.92,,CableLoss:6.3116,,Result:Pass,,TestTime:3261ms
15->,Freq:950MHz,,dBm:10,,Reading:3.4485dB,,LowLimit:5.92,,HighLimit:6.92,,CableLoss:6.3415,,Result:Pass,,TestTime:3271ms
16->,Freq:1000MHz,,dBm:10,,Reading:3.3965dB,,LowLimit:5.92,,HighLimit:6.92,,CableLoss:6.3442,,Result:Pass,,TestTime:3325ms
17->,Freq:1050MHz,,dBm:10,,Reading:3.4110dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.3893,,Result:Pass,,TestTime:3294ms
18->,Freq:1100MHz,,dBm:10,,Reading:3.3329dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.3674,,Result:Pass,,TestTime:3300ms
19->,Freq:1150MHz,,dBm:10,,Reading:3.3522dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.3978,,Result:Pass,,TestTime:3292ms
20->,Freq:1200MHz,,dBm:10,,Reading:3.3218dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.4377,,Result:Pass,,TestTime:3288ms
21->,Freq:1250MHz,,dBm:10,,Reading:3.2578dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.4221,,Result:Pass,,TestTime:3333ms
22->,Freq:1300MHz,,dBm:10,,Reading:3.1722dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.5582,,Result:Pass,,TestTime:3311ms
23->,Freq:1350MHz,,dBm:10,,Reading:3.3096dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.3106,,Result:Pass,,TestTime:9264ms
24->,Freq:1400MHz,,dBm:10,,Reading:3.1234dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.5766,,Result:Pass,,TestTime:3299ms
25->,Freq:1450MHz,,dBm:10,,Reading:3.2421dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.3782,,Result:Pass,,TestTime:3324ms
26->,Freq:1500MHz,,dBm:10,,Reading:3.1904dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.4402,,Result:Pass,,TestTime:3308ms
27->,Freq:1550MHz,,dBm:10,,Reading:3.2190dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.4611,,Result:Pass,,TestTime:3291ms
28->,Freq:1600MHz,,dBm:10,,Reading:3.2371dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.4332,,Result:Pass,,TestTime:3299ms
29->,Freq:1650MHz,,dBm:10,,Reading:3.1698dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.4899,,Result:Pass,,TestTime:3287ms
30->,Freq:1700MHz,,dBm:10,,Reading:3.2197dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.4000,,Result:Pass,,TestTime:3309ms
31->,Freq:1750MHz,,dBm:10,,Reading:2.9975dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.6624,,Result:Pass,,TestTime:3273ms
32->,Freq:1800MHz,,dBm:10,,Reading:3.0156dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.5046,,Result:Pass,,TestTime:3308ms
33->,Freq:1850MHz,,dBm:10,,Reading:2.9505dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.6093,,Result:Pass,,TestTime:3285ms
34->,Freq:1900MHz,,dBm:10,,Reading:2.7922dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.7079,,Result:Pass,,TestTime:3299ms
35->,Freq:1950MHz,,dBm:10,,Reading:3.0811dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.4495,,Result:Pass,,TestTime:3317ms
36->,Freq:2000MHz,,dBm:10,,Reading:3.0266dB,,LowLimit:6.13,,HighLimit:7.13,,CableLoss:6.6033,,Result:Pass,,TestTime:3267ms
37->,Freq:2050MHz,,dBm:10,,Reading:3.1228dB,,LowLimit:6.33,,HighLimit:7.33,,CableLoss:6.4972,,Result:Pass,,TestTime:3309ms
38->,Freq:2100MHz,,dBm:10,,Reading:3.0155dB,,LowLimit:6.33,,HighLimit:7.33,,CableLoss:6.5444,,Result:Pass,,TestTime:3285ms
39->,Freq:2150MHz,,dBm:10,,Reading:3.0491dB,,LowLimit:6.33,,HighLimit:7.33,,CableLoss:6.5107,,Result:Pass,,TestTime:3274ms
40->,Freq:2200MHz,,dBm:10,,Reading:2.8783dB,,LowLimit:6.33,,HighLimit:7.33,,CableLoss:6.6116,,Result:Pass,,TestTime:3295ms
