0->,Freq:100MHz,,dBm:10,,Reading:9.6658dB,,LowLimit:0.00519999999999998,,HighLimit:1.0052,,CableLoss:0.2189,,Result:Pass,,TestTime:3325ms
1->,Freq:150MHz,,dBm:10,,Reading:9.5474dB,,LowLimit:0.00519999999999998,,HighLimit:1.0052,,CableLoss:0.3237,,Result:Pass,,TestTime:3370ms
2->,Freq:200MHz,,dBm:10,,Reading:9.4170dB,,LowLimit:0.00519999999999998,,HighLimit:1.0052,,CableLoss:0.4133,,Result:Pass,,TestTime:3340ms
3->,Freq:250MHz,,dBm:10,,Reading:9.3499dB,,LowLimit:0.00519999999999998,,HighLimit:1.0052,,CableLoss:0.4805,,Result:Pass,,TestTime:3323ms
4->,Freq:300MHz,,dBm:10,,Reading:9.3033dB,,LowLimit:0.00519999999999998,,HighLimit:1.0052,,CableLoss:0.4974,,Result:Pass,,TestTime:3335ms
5->,Freq:350MHz,,dBm:10,,Reading:9.2830dB,,LowLimit:0.00519999999999998,,HighLimit:1.0052,,CableLoss:0.4674,,Result:Pass,,TestTime:3328ms
6->,Freq:400MHz,,dBm:10,,Reading:9.1861dB,,LowLimit:0.00519999999999998,,HighLimit:1.0052,,CableLoss:0.5840,,Result:Pass,,TestTime:3339ms
7->,Freq:450MHz,,dBm:10,,Reading:9.1218dB,,LowLimit:0.00519999999999998,,HighLimit:1.0052,,CableLoss:0.5988,,Result:Pass,,TestTime:3338ms
8->,Freq:500MHz,,dBm:10,,Reading:9.1136dB,,LowLimit:0.00519999999999998,,HighLimit:1.0052,,CableLoss:0.6665,,Result:Pass,,TestTime:3338ms
9->,Freq:550MHz,,dBm:10,,Reading:9.0946dB,,LowLimit:0.228,,HighLimit:1.228,,CableLoss:0.6657,,Result:Pass,,TestTime:3334ms
10->,Freq:600MHz,,dBm:10,,Reading:9.0157dB,,LowLimit:0.228,,HighLimit:1.228,,CableLoss:0.7446,,Result:Pass,,TestTime:3332ms
11->,Freq:650MHz,,dBm:10,,Reading:8.9693dB,,LowLimit:0.228,,HighLimit:1.228,,CableLoss:0.7508,,Result:Pass,,TestTime:3319ms
12->,Freq:700MHz,,dBm:10,,Reading:8.9634dB,,LowLimit:0.228,,HighLimit:1.228,,CableLoss:0.7969,,Result:Pass,,TestTime:3338ms
